oktmo,name,year,munipoliceworkers
53634425,Каменноозёрный сельсовет,2013,1.0
53634428,Караванный сельсовет,2006,1.0
53634428,Караванный сельсовет,2007,1.0
53634428,Караванный сельсовет,2008,1.0
53634428,Караванный сельсовет,2009,1.0
53634428,Караванный сельсовет,2010,1.0
53634428,Караванный сельсовет,2011,1.0
53634428,Караванный сельсовет,2012,1.0
53634428,Караванный сельсовет,2013,1.0
53634428,Караванный сельсовет,2014,1.0
53634428,Караванный сельсовет,2015,1.0
53634431,Красноуральский сельсовет,2008,1.0
53634431,Красноуральский сельсовет,2009,1.0
53634431,Красноуральский сельсовет,2010,1.0
53634431,Красноуральский сельсовет,2011,1.0
53634432,Ленинский сельсовет,2006,1.0
53634432,Ленинский сельсовет,2007,1.0
53634432,Ленинский сельсовет,2008,1.0
53634432,Ленинский сельсовет,2009,1.0
53634432,Ленинский сельсовет,2010,1.0
53634432,Ленинский сельсовет,2011,1.0
53634432,Ленинский сельсовет,2012,1.0
53634432,Ленинский сельсовет,2013,1.0
53634432,Ленинский сельсовет,2014,1.0
53634434,Нежинский сельсовет,2007,1.0
53634434,Нежинский сельсовет,2008,1.0
53634434,Нежинский сельсовет,2009,1.0
53634434,Нежинский сельсовет,2010,1.0
53634434,Нежинский сельсовет,2011,1.0
53634437,Нижнепавловский сельсовет,2007,1.0
53634437,Нижнепавловский сельсовет,2008,1.0
53634437,Нижнепавловский сельсовет,2009,1.0
53634437,Нижнепавловский сельсовет,2010,1.0
53634437,Нижнепавловский сельсовет,2011,1.0
53634437,Нижнепавловский сельсовет,2012,1.0
53634437,Нижнепавловский сельсовет,2013,1.0
53634437,Нижнепавловский сельсовет,2015,4.0
53634437,Нижнепавловский сельсовет,2016,3.0
53634437,Нижнепавловский сельсовет,2017,2.0
53634440,Никольский сельсовет,2006,1.0
53634440,Никольский сельсовет,2007,1.0
53634440,Никольский сельсовет,2008,1.0
53634440,Никольский сельсовет,2009,1.0
53634440,Никольский сельсовет,2010,1.0
53634440,Никольский сельсовет,2011,1.0
53634440,Никольский сельсовет,2012,1.0
53634440,Никольский сельсовет,2013,1.0
53634440,Никольский сельсовет,2014,1.0
53634445,Первомайский поссовет,2007,1.0
53634445,Первомайский поссовет,2008,1.0
53634445,Первомайский поссовет,2009,1.0
53634445,Первомайский поссовет,2010,1.0
53634445,Первомайский поссовет,2011,1.0
53634445,Первомайский поссовет,2012,1.0
53634445,Первомайский поссовет,2013,1.0
53634445,Первомайский поссовет,2014,1.0
53634446,Подгородне-Покровский сельсовет,2006,1.0
53634446,Подгородне-Покровский сельсовет,2007,1.0
53634446,Подгородне-Покровский сельсовет,2008,2.0
53634446,Подгородне-Покровский сельсовет,2009,2.0
53634446,Подгородне-Покровский сельсовет,2010,2.0
53634446,Подгородне-Покровский сельсовет,2011,2.0
53634446,Подгородне-Покровский сельсовет,2012,2.0
53634446,Подгородне-Покровский сельсовет,2013,2.0
53634446,Подгородне-Покровский сельсовет,2014,2.0
53634449,Приуральский сельсовет,2006,1.0
53634449,Приуральский сельсовет,2007,1.0
53634449,Приуральский сельсовет,2008,1.0
53634449,Приуральский сельсовет,2009,1.0
53634449,Приуральский сельсовет,2010,1.0
53634449,Приуральский сельсовет,2011,1.0
53634449,Приуральский сельсовет,2012,1.0
53634449,Приуральский сельсовет,2013,1.0
