oktmo,name,year,sportschool
24620000,Приволжский муниципальный район,2013,3.0
24620000,Приволжский муниципальный район,2014,3.0
24620000,Приволжский муниципальный район,2015,3.0
24620000,Приволжский муниципальный район,2017,3.0
24620000,Приволжский муниципальный район,2018,3.0
24620000,Приволжский муниципальный район,2019,3.0
24620000,Приволжский муниципальный район,2020,3.0
24620000,Приволжский муниципальный район,2021,3.0
24620000,Приволжский муниципальный район,2022,3.0
24620104,Плесское,2006,1.0
24620104,Плесское,2007,1.0
24620104,Плесское,2008,1.0
24620104,Плесское,2009,1.0
24620104,Плесское,2010,1.0
24620104,Плесское,2011,1.0
24620104,Плесское,2012,2.0
24620104,Плесское,2013,2.0
24620104,Плесское,2014,2.0
24620104,Плесское,2015,2.0
24620104,Плесское,2017,2.0
24620104,Плесское,2018,2.0
24620104,Плесское,2019,2.0
24620104,Плесское,2020,2.0
24620104,Плесское,2021,2.0
24620104,Плесское,2022,2.0
24620106,Приволжское,2006,1.0
24620106,Приволжское,2007,1.0
24620106,Приволжское,2008,1.0
24620106,Приволжское,2009,1.0
24620106,Приволжское,2010,1.0
24620106,Приволжское,2012,1.0
24620106,Приволжское,2013,1.0
24620106,Приволжское,2014,1.0
24620106,Приволжское,2015,1.0
24620106,Приволжское,2017,1.0
24620106,Приволжское,2018,1.0
24620106,Приволжское,2019,1.0
24620106,Приволжское,2020,1.0
24620106,Приволжское,2021,1.0
24620106,Приволжское,2022,1.0
24621000,Пучежский муниципальный район,2006,1.0
24621000,Пучежский муниципальный район,2007,1.0
24621000,Пучежский муниципальный район,2008,1.0
24621000,Пучежский муниципальный район,2009,1.0
24621000,Пучежский муниципальный район,2010,1.0
24621000,Пучежский муниципальный район,2011,1.0
24621000,Пучежский муниципальный район,2012,1.0
24621000,Пучежский муниципальный район,2013,1.0
24621000,Пучежский муниципальный район,2014,1.0
24621000,Пучежский муниципальный район,2015,1.0
24621000,Пучежский муниципальный район,2017,1.0
24621000,Пучежский муниципальный район,2018,1.0
24621101,Пучежское,2006,1.0
24621101,Пучежское,2007,1.0
24621101,Пучежское,2008,1.0
24621101,Пучежское,2009,1.0
24621101,Пучежское,2010,1.0
24621101,Пучежское,2011,1.0
24621101,Пучежское,2012,1.0
24621101,Пучежское,2013,1.0
24621101,Пучежское,2014,1.0
24621101,Пучежское,2015,1.0
24621101,Пучежское,2017,1.0
24621101,Пучежское,2018,1.0
24623000,Родниковский муниципальный район,2006,1.0
