oktmo,name,year,cinemas
63639475,Тарлыковское,2009,1.0
63640000,Романовский муниципальный район,2007,7.0
63640000,Романовский муниципальный район,2008,8.0
63640000,Романовский муниципальный район,2009,8.0
63640000,Романовский муниципальный район,2010,8.0
63640000,Романовский муниципальный район,2011,7.0
63640000,Романовский муниципальный район,2012,7.0
63640151,Романовское,2007,2.0
63640151,Романовское,2008,2.0
63640151,Романовское,2009,2.0
63640151,Романовское,2010,2.0
63640151,Романовское,2011,2.0
63640151,Романовское,2012,2.0
63640410,Большекарайское,2008,1.0
63640410,Большекарайское,2009,1.0
63640410,Большекарайское,2010,1.0
63640410,Большекарайское,2011,1.0
63640410,Большекарайское,2012,1.0
63640425,Краснолиманское,2007,2.0
63640425,Краснолиманское,2008,2.0
63640425,Краснолиманское,2009,2.0
63640425,Краснолиманское,2010,2.0
63640425,Краснолиманское,2011,1.0
63640425,Краснолиманское,2012,1.0
63640440,Бобылевское,2007,1.0
63640440,Бобылевское,2008,1.0
63640440,Бобылевское,2009,1.0
63640440,Бобылевское,2010,1.0
63640440,Бобылевское,2011,1.0
63640440,Бобылевское,2012,1.0
63640445,Подгорненское,2007,1.0
63640445,Подгорненское,2008,1.0
63640445,Подгорненское,2009,1.0
63640445,Подгорненское,2010,1.0
63640445,Подгорненское,2011,1.0
63640445,Подгорненское,2012,1.0
63640450,Усть-Щербединское,2007,1.0
63640450,Усть-Щербединское,2008,1.0
63640450,Усть-Щербединское,2009,1.0
63640450,Усть-Щербединское,2010,1.0
63640450,Усть-Щербединское,2011,1.0
63640450,Усть-Щербединское,2012,1.0
63641000,Ртищевский муниципальный район,2007,20.0
63641000,Ртищевский муниципальный район,2008,20.0
63641000,Ртищевский муниципальный район,2009,17.0
63641000,Ртищевский муниципальный район,2010,17.0
63641000,Ртищевский муниципальный район,2011,17.0
63641000,Ртищевский муниципальный район,2012,17.0
63641101,город Ртищево,2007,3.0
63641101,город Ртищево,2008,3.0
63641101,город Ртищево,2009,3.0
63641101,город Ртищево,2010,3.0
63641101,город Ртищево,2011,3.0
63641101,город Ртищево,2012,3.0
63641428,Краснозвездинское,2007,4.0
63641428,Краснозвездинское,2008,4.0
63641428,Краснозвездинское,2009,3.0
63641428,Краснозвездинское,2010,3.0
63641428,Краснозвездинское,2011,3.0
63641428,Краснозвездинское,2012,3.0
63641444,Макаровское,2007,5.0
63641444,Макаровское,2008,5.0
63641444,Макаровское,2009,4.0
63641444,Макаровское,2010,4.0
63641444,Макаровское,2011,4.0
63641444,Макаровское,2012,4.0
63641452,Октябрьское,2007,2.0
63641452,Октябрьское,2008,2.0
63641452,Октябрьское,2009,1.0
63641452,Октябрьское,2010,1.0
63641452,Октябрьское,2011,1.0
63641452,Октябрьское,2012,1.0
63641468,Салтыковское,2007,1.0
63641468,Салтыковское,2008,1.0
63641468,Салтыковское,2009,1.0
63641468,Салтыковское,2010,1.0
63641468,Салтыковское,2011,1.0
63641468,Салтыковское,2012,1.0
63641484,Урусовское,2007,2.0
63641484,Урусовское,2008,2.0
63641484,Урусовское,2009,2.0
63641484,Урусовское,2010,2.0
63641484,Урусовское,2011,2.0
63641484,Урусовское,2012,2.0
63641488,Шило-Голицынское,2007,3.0
63641488,Шило-Голицынское,2008,3.0
63641488,Шило-Голицынское,2009,3.0
63641488,Шило-Голицынское,2010,3.0
63641488,Шило-Голицынское,2011,3.0
63641488,Шило-Голицынское,2012,3.0
63642000,Самойловский муниципальный район,2007,3.0
63642000,Самойловский муниципальный район,2008,11.0
63642000,Самойловский муниципальный район,2009,11.0
63642000,Самойловский муниципальный район,2010,11.0
63642000,Самойловский муниципальный район,2011,11.0
63642000,Самойловский муниципальный район,2012,10.0
63642151,Самойловское,2007,2.0
63642151,Самойловское,2008,2.0
63642151,Самойловское,2009,2.0
63642151,Самойловское,2010,2.0
63642151,Самойловское,2011,2.0
63642151,Самойловское,2012,2.0
63642405,Благовещенское,2008,1.0
63642405,Благовещенское,2009,1.0
63642405,Благовещенское,2010,1.0
63642405,Благовещенское,2011,1.0
63642410,Еловатское,2007,1.0
63642410,Еловатское,2008,1.0
63642410,Еловатское,2009,1.0
63642410,Еловатское,2010,1.0
63642410,Еловатское,2011,1.0
63642410,Еловатское,2012,1.0
63642420,Красавское,2008,2.0
63642420,Красавское,2009,2.0
63642420,Красавское,2010,2.0
63642420,Красавское,2011,2.0
63642420,Красавское,2012,2.0
63642425,Краснознаменское,2008,1.0
63642425,Краснознаменское,2009,1.0
63642425,Краснознаменское,2010,1.0
63642425,Краснознаменское,2011,1.0
63642425,Краснознаменское,2012,1.0
63642445,Песчанское,2008,2.0
63642445,Песчанское,2009,2.0
63642445,Песчанское,2010,2.0
63642445,Песчанское,2011,2.0
63642445,Песчанское,2012,2.0
63642455,Святославское,2008,2.0
63642455,Святославское,2009,1.0
63642455,Святославское,2010,1.0
63642455,Святославское,2011,1.0
63642455,Святославское,2012,1.0
63642460,Хрущевское,2009,1.0
63642460,Хрущевское,2010,1.0
63642460,Хрущевское,2011,1.0
63642460,Хрущевское,2012,1.0
63643000,Саратовский муниципальный район,2007,17.0
63643000,Саратовский муниципальный район,2008,18.0
63643000,Саратовский муниципальный район,2009,18.0
63643000,Саратовский муниципальный район,2010,18.0
63643000,Саратовский муниципальный район,2011,18.0
63643000,Саратовский муниципальный район,2012,18.0
63643154,Краснооктябрьское,2007,1.0
63643154,Краснооктябрьское,2008,1.0
63643154,Краснооктябрьское,2009,1.0
63643154,Краснооктябрьское,2010,1.0
63643156,Красный Текстильщик ( городское поселение до 2011 г.),2007,1.0
63643156,Красный Текстильщик ( городское поселение до 2011 г.),2008,1.0
63643156,Красный Текстильщик ( городское поселение до 2011 г.),2009,1.0
63643156,Красный Текстильщик ( городское поселение до 2011 г.),2010,1.0
63643156,Красный Текстильщик ( городское поселение до 2011 г.),2011,1.0
63643156,Красный Текстильщик ( городское поселение до 2011 г.),2012,1.0
63643158,Соколовское,2011,1.0
63643158,Соколовское,2012,1.0
63643412,Багаевское,2007,2.0
63643412,Багаевское,2008,2.0
